action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-1.0,-0.95,-0.5,0.0
-1.0,-0.95,-0.95,0.0
-1.0,-0.95,-0.95,0.0
-1.0,-0.95,-0.95,0.0
-1.0,-0.95,-0.95,0.0
-1.0,-0.95,-0.95,0.0
-1.0,-0.95,-0.95,-1.5
-1.0,-0.95,-0.95,-1.5
-1.0,-0.95,-0.95,-1.5
-1.0,-0.95,-0.95,-1.5
-1.0,-0.95,-0.95,-1.5
-1.0,-0.95,-0.95,-1.5
-1.0,-0.95,-0.95,-1.5
